Id,asm,bytes,Class
8MvFeGDWuTX2KEgh4PSl,34284981,8493056,3
8N0Drw6gKsimauCZQpWV,226028,11329024,3
8N0hVC6RFuGAdxJ4keKi,6216819,1276928,1
8NJoTALeEyqVa7GpwKFO,143573292,14164992,2
8NOJxRZ65rjy1H0pKWsA,3558547,579072,4
8NTcV06HquOrdJzygYSF,2743665,1217536,8
8NYXztOroeRpIaS5BdM4,34805416,4458074,2
8NYnzWmyo10T7tH36GQq,166765,8493056,3
8Nvh25eKPxn6zEdf01AR,568048,1069056,6
8O7mDBd4HqE3PxFtWnug,91651150,10486792,2
8OQSaZjs2vGYXDg9nbJB,34286660,8493056,3
8OpSLagR15Mvq7Zo9HzA,7774825,1202688,8
8OrsVW03Jp4LYekTAmZU,34289015,8493056,3
8P1cV67GxnzBtkmf3YMy,8532469,905728,9
8PZwALmTpNjqr3Kt1XFz,130933164,12843520,2
8PuImCboM1zNrUSD7OhV,868613,549376,1
8QRIkDJS4bgy2nEvMhfa,3313562,683008,2
8QaobvZKqje1lCnyrXwp,20396134,9606656,2
8QoDEdi6Yw2kUmzuNAcp,106117446,9190912,2
8QqTlOsYx5oLychRPgX3,178387,5300736,7
8Qzo4j0J7MdkR5ZyErVH,229865,11329024,3
8QzroqkiRDNMZIF69E7v,1306891,623616,9
8RtzYSqgoln09Z2LAmHK,272773,8493056,3
8S9KmFuU2iXolxvsdnq0,520480,252416,2
8SylerqC0fnO9xQ2NLwt,3598913,742400,2
8T6pnojxKFcYQR59tEuL,147355,8493056,3
8TAOkFtnREagx32HGdKq,124341,8507904,3
8TDGlo5eQ9m3YSbZMKBi,3853875,772096,2
8TGkrqM9SDonpm46KLuU,3142330,564224,4
8THfDA2iXQdjNx4Lo6ws,177987,8493056,3
8Tvltu5MUWOfgNsSnKi3,35002176,4458156,2
8U7ztLHDNnSmg3f1Qr2A,126153,8507904,3
8UGK0mbY3De124d7wizL,147048,8493056,3
8UNxCZi37AdHnMXy5Pa9,19714286,9324544,2
8UhJWnK6pLDHAP4gt02r,49887971,4454400,9
8UkPtCpjVyIMKTLwnl43,19473242,9265152,2
8Ut0v1SIg753ERpTGoma,38463391,4355394,2
8VGXzLxvhH0qIltWc35U,35129159,4399158,2
8VU3wPKq2lBY5bvnHQMS,13091473,7023104,2
8Vaqh6ofRjLcy2CwpEHZ,59739464,5315584,9
8VgdXSO0oFDwArpq3kBT,517174,668160,1
8VlJEcmXepIy9RS3GMTq,20203611,12502016,1
8VqGnuDHlr1jRNZ9da5C,15609594,7706112,2
8VrlyPxXiEU2Bwg5ce3Q,60805749,5404672,9
8W23ErmftGwoBqIAhecY,1342688,564224,1
8W7PJBs3cfumHjh6Mz5Z,790215,683008,1
8WHGOMuhtDdw69FACxEJ,34276537,8493056,3
8WOdj5swHa1A204fNyU6,5462719,2063872,6
8WTumgpMQzadctY6vqZ7,181555,8507904,3
8WmlQwgVXPJzeT36c0af,23370550,2123264,6
8WnPIkqEpG1sOmLyBiYQ,38478793,6310400,1
8XTIgZSVM1UCWm49iv2K,170773,11329024,3
8XarpMwmLAk1gTDfYZol,8932491,4810752,9
8XwCLB6D3cMFWT9dtKSA,120837959,11908096,2
8YF6Rbc7mGV5udHJPMpI,2864976,623616,6
8YRgqWs2wULtCov0pkT5,1803309,742400,6
8YjWXpsDrxHZbN3fk2Cl,16811943,7854592,2
8YobsnPDuWJeEHmKB2ZQ,169657,8493056,3
8Z0i2knypSb6crfgaXmB,128546,8507904,3
8Z3061HFCR7VUzK25iGx,28137872,2553856,2
8Z4wSKyUQznTifm9hMbl,26871847,3222016,2
8Z4xPFN1p53thUcRmJSH,72888988,7260672,2
8Z5zugCOx3cTB6ikpbSq,23334809,2152960,6
8ZFKwPESYC9jUzdngyqr,148773,8507904,3
8ZImDglPqC9RSok2WxQ1,10087336,4098048,1
8ZOdxFw6MCtiyqIkzYpr,1452863,1217536,8
8ZV9IwvAeCONWD5TUJ7Y,14070256,7602176,2
8ZfvaVLYRC31oPwKBzcE,226703,11329024,3
8a39lGQmftE0MngbKCqu,960387,460288,8
8a3GEC7cPKtx0lI6qYvL,1479840,237568,4
8a9wtuvyTULYfFjWMIZo,968123,460288,8
8aBc6ytRQ4oY1PwlKDhq,34680092,4458576,2
8aDnfdLcvPbBRIkGrYz3,105846455,9205760,2
8aIkyv7jJRcWpYOD9Ub1,899554,1321472,8
8aMHw0YO5ILJ97eduP1C,53901610,4840448,9
8bI2sDvzVOAPKnGXrWpE,165072,8493056,3
8bIuJwoxYKjFVWSdnHi6,59689960,5345280,9
8bNCQU7PMD6lotyJixVw,1027050,460288,8
8bfAcO634YBuCm5ND1gx,369148,475136,1
8bi3cZxuXAhLaoDEKenJ,15666186,7720960,2
8btcXEfH4v9ITwU7OSsg,172559,8493056,3
8c90RlPJHzhmKp1YZN75,4740004,564224,6
8cM57th1BVwar2szTENJ,79271910,7943680,2
8cXfpniBZaYVAzg5xt19,13483887,2613248,1
8cqDWHrnyKRC2Ja9biQ5,7673832,786944,9
8d3ZxEPril4pz1oTH9Jm,166268,8493056,3
8d7zkmPAEtQrBiTRNlg6,182802,8507904,3
8dW2hOcgRfSTnapKVHwl,170694,5033472,7
8dW7vKJGCAj3ZNV5a1cz,116344627,11477504,2
8db5LXcqCo9SJBVxQ1g0,1071223,460288,8
8djFkIgPK56XtYGDsb7R,226613,11329024,3
8dlCjM1YApWuSsQhLoqG,30049292,3043840,2
8dtjTeoB2HFkZiWQ6azg,87844567,8403968,2
8e5s4unL0TmKYSaycHCd,64075573,6384640,2
8eiOKmj1ER6wzul0bpT5,11148253,2197504,1
8f0rtXdM9izQnEeVWuoj,187238,11329024,3
8f34pWz5MiSc2nDtlOPN,227661,11329024,3
8f3x7BX2wm0YlEpqhvrz,183632,8507904,3
8f4GhQR9jY0MDoHWOCdU,96478039,9369088,2
8f4bnEXcVDiPwJMU3Yge,172162,11329024,3
8fOKknRM49gdiz5EapSw,177741,8493056,3
8fSXU1iqE7jWbB4yne2g,93089821,9161216,2
8fcWqDA6KsarzG3E9YJ7,3576014,579072,8
8fgzBbsoHXwJ6UvDhmL4,1141270,905728,1
8g2wbZ4rox6KphNESDW7,972859,460288,8
8gAIkDSGYVM6lHndjRyU,227326,11329024,3
8gIHGUx4VBT0Kceldnbm,1582119,237568,4
8gtaP24AeukjmiJUoCKE,631524,475136,1
8gvOauLJb39wNfdAMDt6,96010973,8329728,2
8h0kicyswN7pzr2RJbOX,1378096,638464,9
8h7B6Zm4wfJGAHv3RpFW,22640512,1915392,2
8hDUof2mPnSXuQZKx6CV,3825097,757248,2
8hDqJsmCXLNYZb1MdGeR,167973,8493056,3
8hIFCdlVcX0uxefwQ5E7,4872878,534528,9
8hPsWwjKD51Z7BtmLNx4,12134831,2331136,4
8hVSAMrvyzbTGDIKcZnm,8971983,4825600,9
8hjIWlatZGceSXoTx14K,10366276,1544192,1
8hkxUfgW2bHMqPjrcNLT,4813268,579072,6
8i6m0aVAwsdSY2FEfU59,170157,445440,1
8iBGtATMYPI0cqpVC2d5,5895360,1291776,1
8iDWJ4yKzNSAQjnxwO70,179580,4484096,7
8iZw1cMaPBr4RJzxlFXH,16878467,3712000,1
8inLjyQfkReMHmNUE4qg,16190072,8582144,2
8j2uhZyFl6XGkCoixABY,124903,8507904,3
8jMu2sOJQ6d3UD4YiBmA,3075152,653312,2
8jN4P37vE9ROTiHoZaDG,5307135,2004480,6
8jX6hZi1mQeASB0vwIn7,5551929,2152960,6
8jYo6TrpmwN2BGyEgsKd,4921523,1826304,6
8jeHRBlOysCUn9FKaAuf,2043508,653312,1
8jhdMbDAywv5LCH3qSG4,7965392,846336,9
8jrxyaQiGJb5qcsOmMAv,19795404,8715776,2
8kAryzC63uPHUMdvt4aJ,169007,8493056,3
8kORlw25hI69eu7jEfVy,171253,8493056,3
8kOwptdojBs37lfMrzWK,955418,579072,1
8kSlXpfKnNrUbJG6OsMD,162637,8493056,3
8kUrNzex6d4RXAHh935y,15196328,8255488,2
8kVfT5MmuErjvdPsZxIY,178010,4513792,7
8kyU5WZRB1NtXJEuDjeH,2854498,1410560,8
8l5jU3sPg4MomRFwL9zT,8889931,4810752,9
8lGRJnmTIx3geu9fyFSs,456915,475136,1
8lTjbp3rnwtLh104E57v,2350123,1276928,8
8lW0SucRGF2OTNLe7KZH,136603,8507904,3
8lWuh0BxUI5s1OrbQ3Tm,1902572,712704,8
8lpNWeqHu4x5TgdkByha,207128,11329024,3
8luifjBMcd42pz0vUJV6,275974,8507904,3
8mAqS5PYhyIwls9t1r0Z,144644,8507904,3
8mWh570SFDzATaLEeVH6,126565,8507904,3
8mpJUGMP4fhecg692w3r,1096054,460288,8
8msTxABp5MqdS2PcyCQ7,15354823,7498240,2
8n5PsCW2QZgde4NuFySL,179495,8493056,3
8n6YCkmUJ7rBLHA9WRzP,1929404,1648128,8
8nEhOVz5vMCKpNrBRg2D,184966,5300736,7
8nOj13Lz5askQDpbwxy2,11245538,1752064,2
8nc3AGwk7qMWrEJhdSxP,5023655,1039360,1
8ne26YagdHzwFQtIpTVL,179365,8493056,3
8odIrLKhPvcDWNCVasUl,4040227,772096,4
8ohWqdb6lXNZU75AsBc0,4338040,712704,8
8opVwIYrGLN2JUdac0v6,116664388,11462656,2
8ovZYfGnP2Htekc7gizT,3226984,697856,2
8p7F2yktHj4Sxd5IPJDs,3744637,1202688,1
8pd4Tanw1UFZ6AH5s9GQ,177593,8493056,3
8pfbAyu34zotUCZwsv2G,384733,475136,1
8pgXyO9zbJC12roVl6dv,1031743,460288,8
8pm2Rv3Feu4LEnKd7WMZ,8914877,4810752,9
8q2L1eRFEIXKzo5tuSrC,16499957,8270336,2
8qCPkhNr1KJaGtZ35pBc,6307370,579072,6
8qS24bT3O6CyaxpkXnoN,90924435,8790016,2
8qaEOKmPjZctM6lYu1AQ,19800860,9131520,2
8qp3fmXhNIbi9cdwG54l,228252,11329024,3
8r7OAlKjc0vqsthT3UF6,4152059,1900544,6
8rD4bFYzXTVB5IPH1Mdv,69356229,6844928,2
8rGXqCER2T5Fj7Z4DtPW,244947,8507904,3
8rKwml3nGVhWAiUjDH19,756964,534528,1
8rSBUFw4tsPubz672vET,7502742,1262080,2
8radu4yWPiZsAQC6bJSK,34288198,8493056,3
8s5WLuf0pivyOC7YI2er,3864989,890880,1
8s9r3Mxpemd5ySQwPlD7,226901,11329024,3
8sKZIX9Et54TMJP2fGBy,609945,296960,8
8sLIxBafWeHqYJAp6G3b,6485053,593920,6
8sNQwJpT43ohCx2MjHaD,1004045,460288,8
8sOeqTYU0DtZNML4HVKW,7173122,1232384,2
8sPhMUEiAa3l5NDIcXZn,166364,8493056,3
8sVjLeIi4x1YwAyJ265U,128021,8507904,3
8sr61uKOzMTjWfdnDqwa,147043,8507904,3
8swNnb7BmL6dTVPcZK13,146219,8493056,3
8tAWCdvzYj7s2G3Ol5Hu,12079410,6458880,2
8tsSDovBygRFMTwjlCOk,103362647,10111488,2
8uI6s0FjMC13OLyRcAkw,4530405,876032,2
8uLBi1sUnKQoVyYCW0SP,22812546,2078720,6
8uvPtcIkb9nRhqUGAzg5,34289575,8493056,3
8vJCyPbGlhH49DTEdSFo,167649,8493056,3
8vJiQURcq15ZtmEdHOIp,2272283,282112,4
8vLGE0QNUBHaK3dt5hyl,188863,5033472,7
8vLfMwRVsYl2ZeghxCSp,7946980,816640,9
8vMOlAULDJyi3PK0SWg9,17078784,9710592,3
8va102hpJn5DVLe9i6Fq,17593501,9576960,3
8vbY5BPnrKjZRmGASxHk,3569699,2019328,6
8w2sWctxOpoIH7VbFREX,9050673,4855296,9
8w5bxPTmWXjst7BafQHl,1810493,1573888,8
8w7AFgTmC3buQSGJ5yBR,164600,8493056,3
8wCvNp0P6rU7iWxDyhuE,12528084,6740992,2
8wFGat9S6sIJCNmd20zq,3565074,475136,4
8wLNARJz9c12eBuFqEjO,15646379,2078720,6
8wMGYTWedtUEPcHJlqa6,228154,11329024,3
8wSjurzyd3Z1UfgFJe6h,61121967,5449216,9
8wiAzpNQEV07aXyR6DIl,11748490,2331136,4
8wm2jYBqV30okUMfuDCd,10067168,6948864,5
8wsldXc6EzeFC4TNn7Lk,1862961,1187840,6
8wy0Pnkc3eJBq1WNSUFG,12131179,2331136,4
8x1oTUZgX2JaQtqBYNld,180773,8493056,3
8xWUVaRdteXQ6ZPykFJ0,866562,712704,1
8xZW7jgeCML04hIw3tOB,2554070,1425408,1
8xeA1WMrofFtmNvhKaYJ,167632,8493056,3
8xoYOIE7Kf3htDGPbHA4,3906308,890880,1
8xq2imXEnK4oUR506zpf,144010,653312,1
8y5qQ2Z1pnLCOFWRJMA4,166132,8493056,3
8yD1j0SYrVcnKzdhbRH3,14982390,7216128,2
8ygvhiWxIabopwJnXHS9,136251,8507904,3
8z6VcnraQIhU0Yk1tg4e,6566604,712704,9
8z7S4FrQvgI2a96dnVmf,665967,534528,1
8zFhWnEwMyZboGIm2Dp5,34278132,8493056,3
8zMCrYOyB17UZ2jxWJQG,1285577,623616,9
8zQ4ul6gyLe9xjTZqwEs,957809,460288,8
8zYrtD6gFwnQT3EvpUsm,37025826,5022554,2
8zZyd3OPxpcw1NCRJBjo,35468159,4356110,2
8zu2HtsqpndNUMxVrIG7,11060852,1737216,2
8zvicWu1OkG2PJRo9pA3,225376,11329024,3
908ECXqK41WUhyuiH2vc,146736,8507904,3
90bDVByGTFolh5XW1JiU,4200848,1559040,6
90jZFCThBQ8HKsDxzywY,1178856,593920,1
91GncYPQHMUTaSuZBqxJ,8702439,935424,9
91ToMmJQDchgCfyZYGzs,460063,445440,1
91fA2w3oR6kHsgEjVYpv,1089014,1321472,8
92IMlB5PUDxYuGOw0dmE,1565829,1187840,8
92R3zY7inOXqDJtGApdf,147596,8507904,3
92bOmtQduNgIJA5YnFDU,128623,8507904,3
92mDMJfaqQrwCSiX5Vht,8073272,876032,9
92xGBknJqLXYFcgUmjVl,143299487,14164992,2
93DFQGKTLxy8Ej6kwlPu,8947744,4825600,9
93QCNLn5FD2pueg7GdXB,8917219,4810752,9
93a1FbpJTGSxjfNElrz6,10987923,1737216,2
93hSUYmZjMsVpPcHJRCo,5414441,2034176,6
93lsPQvIXLHNfCyY2nVr,35711566,4370900,2
93prvATOY7WiulSKUcRm,34827660,3073536,9
93qwE6DU817h5JxGBn4d,439832,445440,1
93tGL7eRYkUqXnDw8POJ,3446731,1291776,6
93u1tN26E8eySoFxaign,1295880,608768,9
93vLt5cVNKnr7IsbQa48,1352257,638464,1
9463P7bjDcRnOYxeXAzN,35970655,4281348,2
94YPXMUJpoafhVGgEKHT,1141361,579072,1
94bEZMkLjDp1BXoucFVI,148619,8507904,3
94dA6U1Diuc0rQxlyveO,2515791,786944,1
94gomdyfxJAh6lepszW2,97721897,9680896,2
954FXI3YU1fzE0idZ2QA,15102115,7735808,2
95O43pwieMPvd7nkf6HN,127071,8507904,3
95joqyVh0gaeEIbrv1BA,7526442,772096,9
95v7GINU3kVdepaZEhJo,1102972,1262080,8
96CpHvOlGZiIdYVM0RAf,166029,8493056,3
96q38IGMtxTJOalbAoK2,4710449,1172992,1
96ri7DBgMW12PlxVUowY,169025,11329024,3
972muzardTq3IUKHODvP,4854696,549376,9
974hJRWKfvXaTtNoqMGl,188605,5271040,7
97SF640J3ZDy2Q1aRUjP,273320,8493056,3
97XqpfurOYENh65VoBGR,77932349,6889472,2
97o6x4ZILtD8bJsd0EQ1,4573453,786944,4
981OxmWynXIJEiSTGhMf,34307313,8493056,3
98fBSiA2Nul5EzmnC6kt,95578187,8359424,2
98gRXLdAIUwOG0eor7Fl,180203,8493056,3
9A3aCDRujOMiWbzGTqfw,22222283,2019328,2
9AFl6gbmVOB8zWPISnX0,8970469,1499648,1
9AN1xYGCFidTnrJc5RUQ,34288546,8493056,3
9AWGcHamq8XvsiP5KS2Q,165396,8493056,3
9AeVRcUy4nGNCjL0WdKt,13951251,6830080,2
9As0CbJPKyq8MFgmNcl7,228375,11329024,3
9Av6XsuSrOxPiK5pZUYW,5584379,11581440,3
9BrzKQYJWfIU7C2whoPT,977648,564224,1
9BsFXp1YPijRvhCcdA70,99245834,8656384,2
9C7P6vDFXbryOshpKcfn,186801,5300736,7
9CHdKeRJpZ3jnIgxkMB2,79734088,7943680,2
9CNTobS2LlmuWiK8V054,8250609,846336,9
9CNyfxIYakspKnHXFj1B,22697389,1989632,2
9CVbzaWsLvcHjPqZu2Q3,3564021,489984,4
9CYFq8BMeELSXsZ7Ubpx,7519007,757248,9
9CmVcAJFvbtn0aIZRdNf,8273654,905728,9
9CpcVP4NlA0n2hU7DzTY,11784510,2435072,4
9CzLKlOgPSt6voDTQu8q,179970,8493056,3
9DEesVNl1Mod4pB8xR7c,59739649,5968896,2
9DVvn8GrbQRsJwXCWcSo,179325,8493056,3
9DauIvUMYJ15so3beSn0,4608097,786944,4
9DiHIregYkyCL3lzNvtJ,22790855,2063872,6
9DnIFm7V0UklpyfzAog4,7924293,4825600,9
9DrhcFgQZV16jndTMEuK,16169392,7958528,2
9DvQRmFzYk1IuTEtKU0c,88232372,8463360,2
9DzWroGaVL8i1ZUKFb4c,4047678,1009664,1
9EBXSls5MR1IAN4nT2og,1419872,445440,8
9EVUoh0nzpbNaQO8TiS3,1000589,460288,8
9Eawp30cdk5Gv1MWDZVo,177328,8493056,3
9EbqOQ5sCRtSVzg3DyMn,165584,8493056,3
9Ek3SCm6VvZUhNtnpGK8,345718,460288,1
9EnBSdaVmKxjteDRPJ2U,8965293,4825600,9
9FGfW0bhXZDRKa6dY1Ju,1109800,460288,8
9FP8ck1bDe6ETSqAIWLG,28082201,2464768,2
9FfKH0kuryGZqiTmglh7,163438,8493056,3
9Fj7xr8o43KwHZ6nzIqC,8869708,4825600,9
9FqQV5edjvIzGXMo32hi,2471993,742400,1
9FxgivRPntUB4YcV5IJa,5542315,712704,6
9GJejM0ZvT8N12gEknId,7516127,772096,9
9GbaPIqT5v7yWx6nhVAZ,1502560,638464,1
9H0cqUxpRSrntadmIJy8,1040652,460288,8
9HAkGKpDrq6hecQZysNd,14307423,7112192,2
9HJsvSmGZRWbUygFt2eP,179006,8493056,3
9HVsJ2mzdvpb14ySg5qc,165572,8493056,3
9HdqT5Wh7o1Eyc2YPrGe,180851,8493056,3
9I6UftSTGjwB8pxQY0MX,180502,8493056,3
9IFO1DNV0XYi4mr3yzUs,180830,8493056,3
9IRyEnuKQWOrlsY3tAp7,3965906,1039360,1
9IofdUYy4HPk5Vubwpn0,654950,519680,1
9IvlTmfgCB6px7HXEOho,80366315,7988224,2
9IxlHe7TDc8iUFbGMumO,7373990,1247232,2
9J3ytOwfECdTV52ncMiU,8057628,846336,9
9JDipK3MheU4cHqs8I0x,167307,8493056,3
9JN4L3y2vZm5qUcdglSu,12790632,2657792,1
9KBhpLPe6o13q0QHMjk4,1647445,742400,1
9KMBloOjwteu6ZxUhCzJ,5686086,1083904,2
9LKBIVulpHtRfP2OaTAZ,4051615,683008,4
9LM4YBhu0K8oxaUGDTln,88209826,8686080,2
9LQfr8w371dNWSsRI4Xv,75618032,6637056,2
9LRnCtUy8FIO1agGPe6B,34159720,8493056,3
9LWNpGBmUctnVraSis5j,1015839,460288,8
9LYUcoVkAbrmnGNIsfeu,18518868,8730624,2
9LuFTOtpGNqkoXnbr7MC,22934358,2093568,6
9M2AykB8necp0RQSUowZ,3678609,742400,2
9M6r8hsleUKTmvfB7Yn2,12300615,2331136,4
9MAtXYCG3brN6auwUjQO,1548619,1143296,8
9MFzgoiD3y0BXQGdY8vq,12101990,2331136,4
9MIluyWeOHp1DB6tafxq,185474,5300736,7
9MKSaiLY4AtGDZfvRQ1E,4040022,683008,4
9MUbAjTmtNyZ5cLnlxRg,5450757,2093568,6
9MW5Nuf0ogCEcRlYJeKG,2863316,1410560,8
9N06grZ2fCsGxpvicaoQ,64308423,6265856,2
9N7hmb2VQnZoJBvLTWlt,1002932,460288,8
9NFP4OaTELWui5DRkxAI,1700677,890880,8
9NPX21MLDFoAHh3ZwuGm,279166,8507904,3
9NcndSbt1XFgpYO203D5,75494411,6577664,2
9NeB3O0anTrd71cizjRS,626215,549376,1
9NrLdu2DQaT8ERvwtoGh,34301021,8493056,3
9NxCbYysSItW45mOkXhv,171730,8493056,3
9O8j0WghzESJi6e3yU4q,29427424,2939904,2
9OE0MJmbVG6FtHC7Uesg,128655,8507904,3
9OG4zUTNyYaZIecgEvfp,176103,8493056,3
9OPGQgfxI4ZcybTsJo5E,162737,8493056,3
9OufdwHvaNyjoQBbePC4,751600,489984,1
9PDzWKXE735IH8V1hoR4,5772374,905728,6
9PcpS0d47xHb5aeCVUsQ,4515338,6251008,6
9PeG02TQIAHkYcjh1id3,957415,460288,8
9PjuhOrlRqxHeQcEBYMX,272094,8493056,3
9PujO15SAeBy6EZNpanJ,4503789,1677824,6
9Py0kQsvVcHmJe8fZEdT,8914051,4810752,9
9QBKDfUpShHWvb8LqZdc,657314,519680,1
9QRkLX8V3CAmUwb64aDJ,180171,8493056,3
9QdfreIM047ZpNmqJSvt,11213075,1737216,2
9QhMT0KDxlrNbUosASgi,985705,712704,8
9Qmdi8hcX3ICsuwPoptn,3518359,890880,1
9Qp0ND1JuVwkbnrBCflT,278049,8507904,3
9RM3upgzNwZhfEPjqecG,9492522,1588736,1
9RaVK3pIfnECFNAkvST6,16105985,8344576,2
9Rp4MieOLyFmqbdU18oG,147238,8493056,3
9Rv6M5yrfNHhIatUkBql,14060116,6651904,2
9Rwu8Es7InNiLjDkQSXd,206473,11329024,3
9S0BkrXNCxIEbgq4HGc3,8770935,920576,9
9SChX48ZTGE0e1kY2IjN,39231714,4251142,2
9SOPAylKjf2HnxEhRC6I,180491,8493056,3
9STjspcOKbrE80PFVAoq,148386,8493056,3
9SwiWE4o0LVHxnZbpORa,181664,8493056,3
9T7thaO0dejwILXzrcks,8524697,2182656,2
9TjEU3e5urYx2ZwhOMy8,8687105,4825600,9
9TtWwY7yjC3aD1HSI05x,270365,8493056,3
9U2dK1jG06Y8kNnPZWM5,4145315,1217536,1
9UEyGJ2p63IXRZLig7b0,34280031,8493056,3
9UicbzEY8LI0Q6hpn7e1,180560,8493056,3
9Ur08SqELYFnQAHGva7z,179980,8493056,3
9UvoPgMf0tnp6KA7NiCu,11241516,2345984,4
9VZ673sDcNIJKk8vP0TE,965135,460288,8
9VwJWL5a42R0DtU1jrHk,3717591,920576,1
9W75QokxOEeBn6TUjJqF,5266902,831488,6
9WC4pIz3EqV0tOXgQio8,4057277,1069056,1
9WMOnQwLKEcCFyX6fs4j,34283478,8493056,3
9WTo14gKIRY058DCadmS,226544,11329024,3
9XNvwz6TsGihOWSUodRF,618550,489984,1
9XRnlJD64Wzy3gNUhkMC,171344,4513792,7
9XZWSgoYzHci4Q2INbdr,72631602,7245824,2
9XaJfKvR6QwiVNk7qGd0,679056,653312,1
9XgTOw1fq2RcJ70xFDHs,171831,8493056,3
9XqeCuYvWS62VE5giIz0,89646524,7884288,2
9Y2lyb1ocjBFCxJqQEZ3,2385304,905728,1
9Y4nW1Ko6FcNVtOG7qTQ,728044,579072,1
9Y6NWhIlrO7P18TjopSC,22767303,1959936,2
9YAyRfMXO8kJKgEoSd6m,1084755,653312,1
9YS2sP3vIewdCbrplLO1,1033041,460288,8
9YUP4268XrNQmCpzdf0i,6644213,690432,6
9YZifGvUnpdBhV3K4eOI,8590332,876032,9
9YfuCbFBxaQOMGpVlEKZ,21198158,1870848,2
9YkUqjMJE6d1yxtgs8FW,25189663,4127744,1
9YlIvoaQbABMT36ji4Ow,278477,8507904,3
9YmT5IGJbOlxBD4h06Vy,17390716,8151552,2
9Yz1oNge7y45sStaTn0F,179908,8493056,3
9ZLhFl4N2dUJfDQe0jRS,16578567,2182656,6
9Ze3Os6Ko7ATfMXLqywN,2122207,1811456,8
9ZeC2FP8yjNfoOHKcrpR,34283277,8493056,3
9ZumUWNljRnD4iXIgKbM,8963586,4825600,9
9aJ7zD1Neqh8TKLoYcOt,18254729,8448512,2
9aRP468HXGAZCoeyx2W7,3014119,920576,1
9aTRL23uK8o1hBAMJ0Qg,348007,460288,1
9aVMjhASKbL6dHF7rfkX,959709,460288,8
9akYgqNApZW32UB1VIrL,78384402,6889472,2
9akqIEt8KZylpiAW3gbB,17322709,7320064,2
9aolB0uPHEbsIc2ny1Xk,3620661,935424,1
9b7hHJu0CNwok6zZfDxl,968617,460288,8
9bDpXWcKkjMYSygu3CAB,17796478,8418816,2
9bNuqOhnWLms5kYjHVoS,997233,460288,8
9bj5QR2oHpZd7KiCGxFP,34487156,4443644,2
9bsFw0Dv6WQTyzGhenK5,962365,460288,8
9bx5RUkH6CZzoS7OXmIY,8896367,4810752,9
9c3JTf6xQqmg8o2H0I1h,176168,8493056,3
9cTL3ogMZzDpXuvswOCh,1324345,1098752,8
9cuvUrSgBCIq6L3p0He7,3180298,579072,4
9d3mFhrqe5gtuLE0ACOf,7861128,4825600,9
9dOVJRHAPot6sCl8pNMI,3355743,1039360,1
9dYh3wO2WUFAH5f8VyKQ,137222,8507904,3
9dbFYQ1xN2cm7pSPMhnL,186132,5300736,7
9dcf2PlYWkyq7aZpge6E,2261689,579072,2
9dqPn4IQFJCw127aTVhp,1053513,504832,6
9eK7CYoLivD4rNbROMgw,226226,11329024,3
9eKQwWVFlonXmSTaG5jH,20927773,9695744,2
9eMPNZm0jOhr1SLBDs46,11831506,2331136,4
9eYt5hjsLfTizPRZ0aUJ,22837793,2093568,6
9etf3m1LnKEFTNoSj574,12163969,2331136,4
9f0vLRPdeQOU6V8Dgs3k,35205677,4370042,2
9f5wo2qZsPe3YWAvyJjt,9076429,4840448,9
9fBojynHeYEqz5rxiWbV,728066,534528,1
9fR7vAU1yrnQqJxLFgkP,27525455,2390528,2
9fcqns4I3ePECOVMyxp5,1029888,460288,8
9ftj5a4V8hCr3pTAUiGl,177623,5300736,7
9fyAiTPMpZvqX6Khnb7V,164270,8493056,3
9fz4PwldU52rnkRbJ1Si,9894782,1959936,2
9gBVZNKoIPkFM8vOp45G,5691453,1024512,2
9gE6rY37hlG2Jdmy5IAT,127770,8507904,3
9gL8j0XVyEOe5sSmlpv2,147075,8493056,3
9gMZ6wVFX7KvHN3y8LoG,19455696,9042432,2
9gdaQ5EJPlAWw3cU18Cb,6618122,3474432,6
9gpG7YV3EBUsIXL6wDNP,1398572,1351168,8
9gpKWS6osX5Fq8E4UCLr,970802,460288,8
9hM3zF2cpYv7lU0fDWb6,2349937,1232384,1
9hXMrupo2zPEiYW5smAe,180328,8493056,3
9hd6DsViftagyGO2NCKe,17323957,1662976,2
9hfoD2kUTe6cvEPLzGt8,78350203,6830080,2
9hfqg4Uw0L5nPSQ1i2Ae,7482050,1722368,1
9hibmvMuBATOs1Ukco0t,12725158,2509312,8
9hu54PH0G1qoxEmT7AMb,1682370,1069056,1
9i7HAYD15sblakCpmF4V,35317579,4370274,2
9iQ3G1aDjec46ULCHI8h,367442,504832,1
9iYImqyT3bRtC7VjhxKA,1937042,638464,8
9iZyfgVbe6cDYAhSlzkN,2193696,1247232,8
9ilHZxJ10UtOGsFQfDLg,6806692,1158144,2
9itfPnyplHZhTb8IMYq3,1897065,3801088,8
9jCUSwbYG0NqioH8EO5p,1705291,1351168,8
9jOk8Tn5JMt4qcXmplfx,5324577,2004480,6
9joLAv30xuTSM4fqNbJZ,1019248,460288,8
9jxOlv1ndyUsJgpTbFBQ,164473,8493056,3
9jyrhIR1pzD6LQYEHf0Z,1213882,623616,9
9k7XsAPloT1qrQeV8RCa,3560470,1024512,1
9kCILoJ4Rp7YsAZngzV6,1455619,445440,8
9kMOTJlI0c5aU6xzYhXg,165786,8493056,3
9kWYKpxTBGXd13Py6Ulw,1045918,564224,6
